old_path,destination,status,confidence,why
/products/marietta-29-5-inch-bathroom-vanity-in-desert-oak-cabinet-only,https://globalvaluesupply.com/products/marietta-29-5-inch-bathroom-vanity-in-desert-oak-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/all-products?page=17,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; query ""page=17"" dropped"
/products/pfister-brislin-widespread-bathroom-faucet-with-pop-up-drain-assembly-matte-black,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/products/layla-slipper-67-inch-freestanding-tub,https://globalvaluesupply.com/products/layla-slipper-67-inch-freestanding-tub,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/all-products/48-inch,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; tag segment ""48-inch"" dropped"
/products/stock-top-3-cm-carrara-white-quartz-36-5-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-3-cm-carrara-white-quartz-36-5-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/marietta-59-5-inch-double-bathroom-vanity-in-desert-oak-cabinet-only,https://globalvaluesupply.com/products/marietta-59-5-inch-double-bathroom-vanity-in-desert-oak-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/all-products/72-inch?page=2,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; tag segment ""72-inch"" dropped"
/collections/all/60-inch?page=3,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; tag segment ""60-inch"" dropped"
/products/windsor-48-in-all-wood-vanity-in-bright-white-cabinet-only,https://globalvaluesupply.com/products/windsor-48-in-all-wood-vanity-in-bright-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/kensington-35-5-left-drawers-in-all-wood-vanity-in-desert-oak-cabinet-only,https://globalvaluesupply.com/products/kensington-35-5-left-drawers-in-all-wood-vanity-in-desert-oak-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/stock-top-2-cm-cararra-white-30-5-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-2-cm-cararra-white-30-5-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/nearme-dallas-35-5-inch-bathroom-vanity-in-black-cabinet-only,https://globalvaluesupply.com/products/nearme-dallas-35-5-inch-bathroom-vanity-in-black-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/kensington-49-in-solid-wood-vanity-in-metal-gray-cabinet-only,https://globalvaluesupply.com/products/kensington-49-in-solid-wood-vanity-in-metal-gray-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/copy-of-oxford-36-inch-bathroom-vanity-in-black,https://globalvaluesupply.com/products/copy-of-oxford-36-inch-bathroom-vanity-in-black,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/43-calacutta-white-quartz-top-add-on,https://globalvaluesupply.com/products/43-calacutta-white-quartz-top-add-on,301,HIGH,not on new BVO; exact same handle exists on GVS
/pages/privacy-policy,https://www.bathroomvanitiesoutlet.com/pages/privacy-policy,301,HIGH,direct page equivalent
/products/silverton-8-widespread-2-handle-bathroom-faucet-chrome,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/products/elegant-lighting-mr801830br-18-x-30-in-brass-mirror,https://www.bathroomvanitiesoutlet.com/collections/bathroom-mirrors,301,MED,discontinued mirror
/products/sofi-60-in-x-79-in-frameless-rolling-shower-door-in-black,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,shower door/valve — new BVO carries none; GVS does
/products/stock-top-3-cm-calacatta-white-quartz-36-5-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-3-cm-calacatta-white-quartz-36-5-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/nearme-dallas-23-5-inch-bathroom-vanity-in-sage-cabinet-only,https://globalvaluesupply.com/products/nearme-dallas-23-5-inch-bathroom-vanity-in-sage-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/atlanta-47-5-inch-single-or-double-bathroom-vanity-in-blue,https://globalvaluesupply.com/products/atlanta-47-5-inch-single-or-double-bathroom-vanity-in-blue,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/nearme-bath-vanity-collection,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,HIGH,Nearme brand lives on GVS
/products/danze-reef-d500033t-tub-and-shower-faucet-set,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/products/050-s60d-pbl-snk,https://www.bathroomvanitiesoutlet.com/products/050-s60d-pbl-snk,301,HIGH,exact slug match
/products/delta-chrome-modern-single-hole-bathroom-faucet,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/products/kensington-30-left-drawers-in-solid-wood-vanity-in-bright-white-cabinet-only,https://globalvaluesupply.com/products/kensington-30-left-drawers-in-solid-wood-vanity-in-bright-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/pull-down-kitchen-sink-faucet-pvd-satin-nickel,https://globalvaluesupply.com/products/pull-down-kitchen-sink-faucet-pvd-satin-nickel,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/60-portage-peak-vanity-in-light-oak,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=60,301,MED,hand-reviewed: Portage Peak differs on BOTH size and colour
/products/windsor-96-inch-all-wood-vanity-in-white-cabinet-only,https://globalvaluesupply.com/products/windsor-96-inch-all-wood-vanity-in-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/30-bradford-vanity-in-walnut-with-pure-white-quartz-top,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=30,301,MED,hand-reviewed: only a 36in Bradford exists; size intent preserved instead
/collections/types?q=&constraint=42-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=42,301,MED,types/constraint=42-inch -> size_in=42
/products/oxford-29-5-inch-bathroom-vanity-in-whitewashed-ash,https://globalvaluesupply.com/products/oxford-29-5-inch-bathroom-vanity-in-whitewashed-ash,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/oxford-41-5-inch-bathroom-vanity-in-whitewashed-ash,https://globalvaluesupply.com/products/oxford-41-5-inch-bathroom-vanity-in-whitewashed-ash,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/stock-top-3-cm-woodgrain-60-5-single-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-3-cm-woodgrain-60-5-single-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/stock-top-3-cm-calacatta-white-quartz-60-5-double-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-3-cm-calacatta-white-quartz-60-5-double-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/all-products?page=5,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; query ""page=5"" dropped"
/products/kensington-30-right-in-solid-wood-vanity-in-metal-gray-cabinet-only,https://globalvaluesupply.com/products/kensington-30-right-in-solid-wood-vanity-in-metal-gray-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/trish-59-inch-freestanding-tub,https://globalvaluesupply.com/products/trish-59-inch-freestanding-tub,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/gerber-antioch-2h-mini-widespread-lavatory-faucet,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/products/marietta-71-5-inch-double-bathroom-vanity-in-white,https://globalvaluesupply.com/products/marietta-71-5-inch-double-bathroom-vanity-in-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/ethan-roth-london-72-inch-double-bathroom-vanity-in-bright-white,https://globalvaluesupply.com/products/ethan-roth-london-72-inch-double-bathroom-vanity-in-bright-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/marietta-35-5-inch-bathroom-vanity-in-desert-oak-cabinet-only,https://globalvaluesupply.com/products/marietta-35-5-inch-bathroom-vanity-in-desert-oak-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/in-stock-bathroom-vanities-at-norcross/60-inch?page=2,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"in-stock showroom stock lives on GVS; tag segment ""60-inch"" dropped"
/products/clifden-36-white-vanity-with-quartz-top,https://globalvaluesupply.com/products/clifden-36-vanity-in-white-with-stone-top,301,HIGH,hand-matched: same product on GVS
/products/040-s72-wz-snk,https://www.bathroomvanitiesoutlet.com/products/040-s72-wz-snk,301,HIGH,exact slug match
/products/marietta-59-5-inch-double-bathroom-vanity-in-white,https://globalvaluesupply.com/products/marietta-59-5-inch-double-bathroom-vanity-in-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/wood-bathroom-vanity-cabinets/bristol,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanity-cabinets,301,MED,"cabinets-only equivalent; tag segment ""bristol"" dropped"
/collections/types?q=bathroom&constraint=30-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=30,301,MED,types/constraint=30-inch -> size_in=30
/products/73-tier-1-top-add-on,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanity-tops,301,MED,vanity top / add-on with no standalone page
/blogs/news,https://www.bathroomvanitiesoutlet.com/inspiration,301,MED,blog index -> inspiration hub (/blog is empty)
/products/bristol-84-in-all-wood-vanity-in-natural-white-ash-cabinet-only,https://globalvaluesupply.com/products/bristol-84-in-all-wood-vanity-in-natural-white-ash-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/kennesaw-29-5-inch-bathroom-vanity-in-white,https://globalvaluesupply.com/products/kennesaw-29-5-inch-bathroom-vanity-in-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/wood-bathroom-vanity-cabinets/60-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanity-cabinets,301,MED,"cabinets-only equivalent; tag segment ""60-inch"" dropped"
/collections/all/24-inch?page=2,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; tag segment ""24-inch"" dropped"
/collections/er-vanities?page=4,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"Ethan Roth -> GVS per 2026-09-24; query ""page=4"" dropped"
/collections/in-stock-bathroom-vanities-at-norcross/24-inch,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"in-stock showroom stock lives on GVS; tag segment ""24-inch"" dropped"
/products/80-avery-double-vanity-in-white,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=80,301,MED,model discontinued on both catalogues; 80in size intent preserved
/products/ethan-roth-london-24-inch-single-bathroom-vanity-in-bright-white,https://globalvaluesupply.com/products/ethan-roth-london-24-inch-single-bathroom-vanity-in-bright-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/kensington-96-inch-solid-wood-vanity-in-gray-cabinet-only,https://globalvaluesupply.com/products/kensington-96-inch-solid-wood-vanity-in-gray-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/copy-of-nearme-miami-35-5-inch-bathroom-vanity-white,https://globalvaluesupply.com/products/copy-of-nearme-miami-35-5-inch-bathroom-vanity-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/in-stock-faucets-and-fixtures-norcross-showroom/60-inch,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"showroom fixtures live on GVS; tag segment ""60-inch"" dropped"
/collections/bathroom-vanities?page=8,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities,301,MED,"direct equivalent; query ""page=8"" dropped"
/collections/in-stock-bathroom-vanities-at-norcross/84-inch,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"in-stock showroom stock lives on GVS; tag segment ""84-inch"" dropped"
/products/oxford-30-inch-bathroom-vanity-in-black,https://globalvaluesupply.com/products/oxford-30-inch-bathroom-vanity-in-black,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/bathroom-vanities/42-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities,301,MED,"direct equivalent; tag segment ""42-inch"" dropped"
/products/stock-top-2-cm-carrara-white-60-5-single-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-2-cm-carrara-white-60-5-single-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/in-stock-faucets-and-fixtures-norcross-showroom?page=3,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"showroom fixtures live on GVS; query ""page=3"" dropped"
/products/danze-logan-square-single-function-tub-and-shower-faucet-lever-handle-trim,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/products/the-gabi-36-inch-rustic-ash-vanity,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=36,301,MED,model discontinued on both catalogues; 36in size intent preserved
/products/nearme-dallas-47-5-inch-bathroom-vanity-in-sage-cabinet-only,https://globalvaluesupply.com/products/nearme-dallas-47-5-inch-bathroom-vanity-in-sage-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/28-in-w-x-32-in-h-framed-rectangular-bathroom-vanity-mirror-in-tobacco,https://www.bathroomvanitiesoutlet.com/collections/bathroom-mirrors,301,MED,discontinued mirror
/products/atlanta-59-5-inch-double-bathroom-vanity-in-blue,https://globalvaluesupply.com/products/atlanta-59-5-inch-double-bathroom-vanity-in-blue,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/nearme-dallas-47-5-inch-bathroom-vanity-in-white-cabinet-only,https://globalvaluesupply.com/products/nearme-dallas-47-5-inch-bathroom-vanity-in-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/bristol-29-5-in-all-wood-vanity-in-natural-white-ash-cabinet-only-copy,https://www.bathroomvanitiesoutlet.com/products/bristol-29-5-bathroom-vanity-in-natural-white-ash,301,HIGH,hand-matched: same product on BVO
/products/free-standing-roman-tub-filler-matte-black,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,freestanding tub — new BVO carries none; GVS does
/products/pfister-pasadena-single-handle-3-spray-tub-and-shower-faucet-in-polished-chrome,https://globalvaluesupply.com/products/pfister-pasadena-single-handle-3-spray-tub-and-shower-faucet-in-polished-chrome,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/double-bathroom-vanity/60-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?sink_count=2,301,MED,"double-sink filter; tag segment ""60-inch"" dropped"
/products/30-tier-4-top-add-on,https://globalvaluesupply.com/products/30-tier-4-top-add-on,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/james-martin-bathroom-vanities,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?brand=James%20Martin,301,HIGH,brand filter
/products/sofi-60-in-x-79-in-frameless-rolling-shower-door-in-brushed-nickel,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,shower door/valve — new BVO carries none; GVS does
/products/copy-of-ethan-roth-london-60-inch-single-bathroom-vanity-in-bright-white,https://globalvaluesupply.com/products/copy-of-ethan-roth-london-60-inch-single-bathroom-vanity-in-bright-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/marietta-47-5-inch-bathroom-vanity-in-blue,https://globalvaluesupply.com/products/marietta-47-5-inch-bathroom-vanity-in-blue,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/all-products?page=6,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; query ""page=6"" dropped"
/products/marietta-59-5-inch-single-bathroom-vanity-in-blue,https://globalvaluesupply.com/products/marietta-59-5-inch-single-bathroom-vanity-in-blue,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/danze-d304087-south-shore-double-handle-bathroom-faucet,https://globalvaluesupply.com/products/danze-d304087-south-shore-double-handle-bathroom-faucet,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/copy-of-marietta-47-5-inch-single-or-double-bathroom-vanity-in-blue,https://globalvaluesupply.com/products/copy-of-marietta-47-5-inch-single-or-double-bathroom-vanity-in-blue,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/marietta-71-5-inch-double-bathroom-vanity-in-desert-oak-cabinet-only,https://globalvaluesupply.com/products/marietta-71-5-inch-double-bathroom-vanity-in-desert-oak-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/stock-top-2-cm-carrara-white-60-5-double-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-2-cm-carrara-white-60-5-double-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/er-vanities/36-inch,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"Ethan Roth -> GVS per 2026-09-24; tag segment ""36-inch"" dropped"
/collections/in-stock-bathroom-vanities-at-norcross/42-inch,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"in-stock showroom stock lives on GVS; tag segment ""42-inch"" dropped"
/products/36-bradford-vanity-in-walnut-with-quartz-countertop-all-wood,https://globalvaluesupply.com/products/36-bradford-vanity-in-walnut-with-quartz-countertop-all-wood,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/kensington-29-5-left-drawers-in-all-wood-vanity-in-desert-oak-cabinet-only,https://globalvaluesupply.com/products/kensington-29-5-left-drawers-in-all-wood-vanity-in-desert-oak-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/danze-d304115-widespread-bathroom-faucet-eastham-collection-bn,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/collections/in-stock-bathroom-vanities-at-norcross/72-inch,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"in-stock showroom stock lives on GVS; tag segment ""72-inch"" dropped"
/products/marietta-47-5-inch-single-or-double-bathroom-vanity-in-desert-oak-cabinet-only,https://globalvaluesupply.com/products/marietta-47-5-inch-single-or-double-bathroom-vanity-in-desert-oak-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/atlanta-71-5-inch-double-bathroom-vanity-in-white,https://globalvaluesupply.com/products/atlanta-71-5-inch-double-bathroom-vanity-in-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/atlanta-vanities-bathworks/42-inch,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"Atlanta V&B brand lives on GVS; tag segment ""42-inch"" dropped"
/products/delta-classic-single-handle-bathroom-faucet-in-chrome-583lf-wf,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/products/mere-59-inch-freestanding-tub,https://globalvaluesupply.com/products/mere-59-inch-freestanding-tub,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/types?constraint=72-inch&q=,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=72,301,MED,types/constraint=72-inch -> size_in=72
/products/mr43040bk-metal-frame-rectangle-mirror-30-in,https://globalvaluesupply.com/products/mr43040bk-metal-frame-rectangle-mirror-30-in,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/all-products/36-inch,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; tag segment ""36-inch"" dropped"
/products/stock-top-2-cm-pure-white-36-5-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-2-cm-pure-white-36-5-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/kennesaw-59-5-inch-double-bathroom-vanity-in-charcoal-grey,https://globalvaluesupply.com/products/kennesaw-59-5-inch-double-bathroom-vanity-in-charcoal-grey,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/windsor-72-in-all-wood-vanity-in-white-cabinet-only,https://globalvaluesupply.com/products/windsor-72-in-all-wood-vanity-in-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/copy-of-kensington-23-bridge-drawer-in-metal-gray-cabinet-only,https://globalvaluesupply.com/products/copy-of-kensington-23-bridge-drawer-in-metal-gray-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/freestanding-and-other-tubs/shower-glass,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"tubs not carried on new BVO; tag segment ""shower-glass"" dropped"
/products/kensington-84-in-all-wood-vanity-in-navy-blue-cabinet-only,https://globalvaluesupply.com/products/kensington-84-in-all-wood-vanity-in-navy-blue-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/kennesaw-35-5-inch-bathroom-vanity-in-white,https://globalvaluesupply.com/products/kennesaw-35-5-inch-bathroom-vanity-in-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/nearme-miami-29-5-inch-bathroom-vanity-grey,https://globalvaluesupply.com/products/nearme-miami-29-5-inch-bathroom-vanity-grey,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/pfister-venturi-8-in-widespread-2-handle-bathroom-faucet-in-brushed-gold,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/pages/kube-bath-policies,https://www.bathroomvanitiesoutlet.com/pages/returns-policy,301,HIGH,direct page equivalent
/products/sheffield-80-double-vanity-in-espresso-base-only,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=80,301,MED,model discontinued on both catalogues; 80in size intent preserved
/products/050-s60d-fp-tjr-snk?variant=45377272414390&country=US&currency=USD,https://www.bathroomvanitiesoutlet.com/products/050-s60d-fp-tjr-snk,301,HIGH,exact slug match
/products/nearme-miami-35-5-inch-bathroom-vanity-grey,https://globalvaluesupply.com/products/nearme-miami-35-5-inch-bathroom-vanity-grey,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/all,https://www.bathroomvanitiesoutlet.com/collections,301,MED,catch-all index
/products/nearme-new-york-29-5-inch-bathroom-vanity-in-white-cabinet-only,https://globalvaluesupply.com/products/nearme-new-york-29-5-inch-bathroom-vanity-in-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/pages/bathroom-vanities-near-norcross-location-info,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities,301,HIGH,direct page equivalent
/products/elegant-decor-boise-18-porcelain-top-bathroom-vanity-in-walnut-brown,https://www.bathroomvanitiesoutlet.com/collections/bathroom-mirrors,301,MED,discontinued mirror
/collections/all/bristol,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; tag segment ""bristol"" dropped"
/products/stock-top-3-cm-calacatta-white-quartz-72-5-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-3-cm-calacatta-white-quartz-72-5-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/pages/bathroom-vanities-atlanta-ga-norcross-roswell-marietta,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities,301,HIGH,direct page equivalent
/products/london-47-5-inch-single-bathroom-vanity-in-desert-oak,https://globalvaluesupply.com/products/london-47-5-inch-single-bathroom-vanity-in-desert-oak,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/porter-brushed-nickel-two-handle-lavatory-faucet-4-in,https://www.bathroomvanitiesoutlet.com/collections/faucets,301,MED,discontinued third-party faucet/fixture
/products/stock-top-3-cm-calcutta-white-quartz-24-5-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-3-cm-calcutta-white-quartz-24-5-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/atlanta-47-5-inch-single-or-double-bathroom-vanity-in-white,https://globalvaluesupply.com/products/atlanta-47-5-inch-single-or-double-bathroom-vanity-in-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/all-products?page=16,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; query ""page=16"" dropped"
/collections/types?constraint=36-inch&q=,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=36,301,MED,types/constraint=36-inch -> size_in=36
/collections/wood-bathroom-vanity-cabinets/42-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanity-cabinets,301,MED,"cabinets-only equivalent; tag segment ""42-inch"" dropped"
/products/grand-84-in-all-wood-double-vanity-in-white,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=84,301,MED,model discontinued on both catalogues; 84in size intent preserved
/products/nearme-miami-29-5-inch-bathroom-vanity-white,https://globalvaluesupply.com/products/nearme-miami-29-5-inch-bathroom-vanity-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/bristol-84-in-3-drawer-bridge-all-wood-vanity-in-natural-white-ash-cabinet-only,https://globalvaluesupply.com/products/bristol-84-in-3-drawer-bridge-all-wood-vanity-in-natural-white-ash-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/bristol-47-5-in-all-wood-vanity-in-natural-white-ash-cabinet-only,https://globalvaluesupply.com/products/bristol-47-5-in-all-wood-vanity-in-natural-white-ash-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/windsor-all-wood-linen-tower-in-bright-white,https://globalvaluesupply.com/products/windsor-all-wood-linen-tower-in-bright-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/bathroom-vanities/72-inch,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities,301,MED,"direct equivalent; tag segment ""72-inch"" dropped"
/collections/freestanding-and-other-tubs?page=2,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"tubs not carried on new BVO; query ""page=2"" dropped"
/products/ethan-roth-london-60-inch-double-bathroom-vanity-in-bright-white,https://globalvaluesupply.com/products/ethan-roth-london-60-inch-double-bathroom-vanity-in-bright-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/49-pure-white-quartz-top-add-on,https://globalvaluesupply.com/products/49-pure-white-quartz-top-add-on,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/nearme-miami-23-5-inch-bathroom-vanity-white,https://globalvaluesupply.com/products/nearme-miami-23-5-inch-bathroom-vanity-white,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/marietta-41-5-inch-single-bathroom-vanity-in-white-cabinet-only,https://globalvaluesupply.com/products/marietta-41-5-inch-single-bathroom-vanity-in-white-cabinet-only,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/80-inch-all-wood-double-bathroom-vanity-in-white,https://www.bathroomvanitiesoutlet.com/collections/bathroom-vanities?size_in=80,301,MED,model discontinued on both catalogues; 80in size intent preserved
/products/30-tier-3-top-add-on,https://globalvaluesupply.com/products/30-tier-3-top-add-on,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/frey-48-vanity-base-in-grey-wash-all-wood,https://globalvaluesupply.com/products/frey-48-vanity-base-in-grey-wash-all-wood,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/stock-top-2-cm-carrara-white-36-5-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-2-cm-carrara-white-36-5-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/collections/atlanta-vanities-bathworks/72-inch,https://globalvaluesupply.com/collections/bathroom-vanities-outlet,301,MED,"Atlanta V&B brand lives on GVS; tag segment ""72-inch"" dropped"
/collections/all-products/bristol,https://www.bathroomvanitiesoutlet.com/collections,301,MED,"catch-all index; tag segment ""bristol"" dropped"
/products/stock-top-3-cm-woodgrain-60-5-double-in-w-x-22-in-d,https://globalvaluesupply.com/products/stock-top-3-cm-woodgrain-60-5-double-in-w-x-22-in-d,301,HIGH,not on new BVO; exact same handle exists on GVS
/products/metal-frame-rectangle-mirror-24-inch-black-finish,https://www.bathroomvanitiesoutlet.com/collections/bathroom-mirrors,301,MED,discontinued mirror
